,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,MA5,MA20,MA60,EMA5,EMA20,EMA60
2017-08-31,24.16,25.88,25.62,23.78,259406.52,1.47,6.09,23.94,23.485,22.554000000000002,159122.44,189711.82,126717.47,6.49,24.57600000000001,26.083999999999985,27.23716666666666,25.093210787556824,25.961158273122383,26.40138809354147
2017-08-30,23.25,24.6,24.15,23.21,196509.73,1.09,4.73,23.34,23.111,22.386999999999997,134021.77,169549.5,116718.92,4.92,24.504000000000012,25.878499999999985,27.234833333333327,24.778807191704548,25.78866584929731,26.326147830317222
2017-08-29,23.45,23.85,23.06,23.04,90952.18,-0.44,-1.87,23.124000000000002,22.885,22.274,147623.61,156883.33,110864.84,2.28,24.326000000000008,25.705499999999983,27.207499999999992,24.205871461136365,25.52879133045619,26.21706381269858
2017-08-28,23.45,23.7,23.5,23.05,119146.78,0.13,0.56,23.381999999999998,22.723000000000003,22.24,221919.75,151883.31,112052.01,2.98,24.274000000000008,25.634999999999984,27.19566666666666,23.97058097409091,25.33557204509606,26.126373762609738
2017-08-25,22.5,23.6,23.37,22.5,129597.0,0.75,3.32,23.224,22.523000000000003,22.205,215737.21,144298.14,113275.25,3.24,23.94000000000001,25.494499999999984,27.177666666666656,23.770387316060607,25.14837377531489,26.034425974656163
2017-08-24,22.87,23.25,22.62,22.47,133903.14,-0.45,-1.95,23.03,22.309,22.186999999999998,220301.19,140005.48,111800.14,3.35,23.34000000000001,25.238999999999983,27.154166666666654,23.38692487737374,24.907575188044188,25.92059176073652
2017-08-23,23.9,24.06,23.07,22.85,264518.94,-1.28,-5.26,22.881999999999998,22.252,22.194000000000003,205077.23,136961.73,110195.54,6.62,23.124000000000006,25.097999999999985,27.117666666666654,23.281283251582494,24.732567313913464,25.825607786301696
2017-08-22,22.55,24.98,24.35,22.38,462432.88,1.64,7.22,22.646,22.085,22.21,166143.05,116009.34,102483.41,11.57,23.382000000000005,25.028499999999987,27.102166666666655,23.63752216772166,24.6961321972641,25.77646560387495
2017-08-21,22.6,22.88,22.71,22.14,88234.07,0.31,1.38,22.064,21.816,22.178,81846.87,74702.76,87736.24,2.21,23.224000000000007,24.866499999999988,27.06249999999999,23.32834811181444,24.50697611874065,25.674395746843416
2017-08-18,21.75,22.98,22.4,21.51,152416.92,0.52,2.38,21.822,21.714000000000002,22.194000000000003,72859.08,70077.44,88489.06,3.81,23.03000000000001,24.64199999999999,27.00116666666666,23.018898741209625,24.306311120680686,25.565459115644938
2017-08-17,21.8,22.05,21.88,21.65,57783.36,-0.01,-0.05,21.588,21.623,22.234,59709.77,63723.13,88923.75,1.45,22.882000000000005,24.39949999999999,26.896333333333324,22.639265827473082,24.075233239917363,25.442905835089793
2017-08-16,21.37,22.07,21.89,21.35,69848.0,0.45,2.1,21.622,21.663,22.273000000000003,68846.23,63888.34,91485.69,1.75,22.646000000000004,24.14649999999999,26.786833333333327,22.389510551648723,23.867115274174697,25.324815440637977
2017-08-15,21.52,21.68,21.44,21.34,40952.0,-0.06,-0.28,21.524,21.663,22.309,65875.63,64846.36,95231.54,1.02,22.064000000000004,23.84549999999999,26.655166666666663,22.073007034432482,23.63596092169215,25.19575131965993
2017-08-14,21.1,21.56,21.5,20.93,43295.1,0.27,1.27,21.568,21.756999999999998,22.3,67558.65,72220.71,97943.72,1.08,21.822000000000003,23.565999999999992,26.542666666666662,21.882004689621652,23.432535660479555,25.073021911600122
2017-08-11,21.85,22.09,21.23,21.1,86670.4,-0.82,-3.72,21.605999999999998,21.886,22.274,67295.81,82252.36,104702.04,2.17,21.588,23.28099999999999,26.42833333333333,21.664669793081103,23.22276997554194,24.945455656966065
2017-08-10,21.45,22.2,22.05,21.36,103465.63,0.65,3.04,21.658,22.064,22.355999999999998,67736.48,83594.8,108566.23,2.59,21.622000000000003,23.104999999999993,26.322999999999997,21.793113195387402,23.111077411954994,24.849382297046134
2017-08-09,21.62,21.62,21.4,21.23,54995.01,-0.26,-1.2,21.704,22.135,22.427,58930.45,83429.34,112174.04,1.38,21.524000000000004,22.949499999999993,26.195666666666668,21.662075463591602,22.94811741427349,24.734974301650375
2017-08-08,21.62,21.8,21.66,21.49,49367.1,-0.03,-0.14,21.802,22.335,22.546999999999997,63817.09,88957.49,122551.57,1.24,21.568000000000005,22.834999999999994,26.073666666666668,21.6613836423944,22.825439398992827,24.633023371442878
2017-08-07,21.6,21.97,21.69,21.49,41980.9,0.2,0.93,21.945999999999998,22.539,22.576,76882.78,100769.73,132964.43,1.05,21.606000000000005,22.731499999999993,25.965500000000002,21.670922428262937,22.71730218074475,24.535483192040406
2017-08-04,22.1,22.27,21.49,21.44,88873.78,-0.79,-3.55,22.166,22.673000000000002,22.648000000000003,97208.92,106900.68,146038.32,2.22,21.65800000000001,22.553999999999995,25.854499999999998,21.610614952175293,22.600416129062292,24.434583119043968
2017-08-03,22.18,22.46,22.28,21.99,59435.48,0.39,1.78,22.47,22.844,22.639,99453.13,114124.37,147146.25,1.49,21.70400000000001,22.386999999999993,25.71833333333333,21.8337433014502,22.569900276608884,24.36322406558085
2017-08-02,22.13,22.49,21.89,21.86,79428.17,-0.49,-2.19,22.566,22.883000000000003,22.574,107928.23,119083.05,148827.89,1.99,21.80200000000001,22.273999999999994,25.519333333333336,21.852495534300132,22.505147810492822,24.281338982350952
2017-08-01,22.65,23.18,22.38,22.3,114695.56,-0.41,-1.8,22.868000000000002,22.955,22.53,114097.89,125616.72,151033.85,2.87,21.94600000000001,22.239999999999995,25.318333333333335,22.028330356200087,22.49322896160253,24.21840848413754
2017-07-31,22.78,22.9,22.79,21.84,143611.59,-0.22,-0.96,23.131999999999998,22.843000000000004,22.45,124656.68,123666.72,154316.35,3.59,22.166000000000007,22.204499999999996,25.163833333333336,22.28222023746672,22.521492891038285,24.171145738377128
2017-07-28,22.6,23.36,23.01,22.5,100094.83,0.25,1.1,23.18,22.660999999999998,22.409000000000002,116592.45,127151.72,155849.67,2.51,22.470000000000006,22.186499999999995,24.995500000000003,22.52481349164448,22.568017408906716,24.132737654680902
2017-07-27,23.39,23.39,22.76,22.63,101811.01,-0.64,-2.73,23.218000000000004,22.647,22.337,128795.61,133537.65,158236.21,2.55,22.56600000000001,22.193499999999993,24.83466666666667,22.603208994429654,22.58630147633089,24.08734379063034
2017-07-26,23.53,23.92,23.4,22.85,110276.48,-0.3,-1.27,23.2,22.718000000000004,22.285999999999998,130237.86,140918.73,160464.67,2.76,22.86800000000001,22.209999999999994,24.72916666666667,22.868805996286437,22.663796616502218,24.064621009005144
2017-07-25,23.07,24.2,23.7,22.64,167489.48,0.67,2.91,23.041999999999998,22.759,22.199,137135.54,156145.65,166607.7,4.19,23.132000000000012,22.17749999999999,24.656666666666673,23.145870664190955,22.762482702199225,24.05257034211878
2017-07-24,22.8,23.79,23.03,22.63,103290.47,-0.17,-0.73,22.554000000000002,22.612,22.124000000000002,122676.77,165159.14,172661.06,2.59,23.180000000000014,22.193499999999993,24.544000000000004,23.107247109460634,22.787960551571086,24.01878343796882
2017-07-21,22.75,23.98,23.2,22.75,161110.59,0.53,2.34,22.142,22.622,22.136,137710.98,185175.95,181610.12,4.03,23.21800000000001,22.233499999999992,24.458500000000008,23.13816473964042,22.827202419808774,23.991736765425838
2017-07-20,22.52,23.1,22.67,22.36,109022.27,0.06,0.27,22.076,22.433000000000003,22.143,138279.69,180168.13,195468.18,2.73,23.20000000000001,22.272999999999993,24.383666666666674,22.98210982642695,22.812230755254173,23.948086891114986
2017-07-19,21.14,22.86,22.61,20.86,144764.88,1.35,6.35,22.236,22.264,22.305999999999997,151599.61,178572.74,211100.74,3.62,23.04200000000001,22.308999999999994,24.332333333333338,22.858073217617967,22.79297067689434,23.903907563496727
2017-07-18,20.63,21.58,21.26,20.63,95195.62,0.29,1.38,22.476,22.104,22.354,175155.77,176450.98,214117.38,2.38,22.554000000000006,22.299999999999994,24.262833333333337,22.325382145078645,22.646973425465784,23.816634299206672
2017-07-17,22.64,22.66,20.97,20.58,178461.53,-1.9,-8.31,22.67,22.055999999999997,22.495,207641.51,184965.98,228057.86,4.47,22.142000000000003,22.273499999999995,24.192500000000003,21.8735880967191,22.487261627006205,23.722690073120535
2017-07-14,23.28,24.29,22.87,22.8,163954.17,-0.6,-2.56,23.101999999999997,22.156999999999996,22.570999999999998,232640.92,184547.63,230585.56,4.1,22.076,22.355499999999996,24.134500000000003,22.20572539781273,22.523712909638867,23.694555763023203
2017-07-13,23.6,23.6,23.47,22.81,175621.84,-0.34,-1.43,22.79,22.026,22.468000000000004,222056.57,182934.76,228670.24,4.4,22.236000000000004,22.426499999999997,24.088000000000005,22.627150265208485,22.613835509837536,23.687148137901854
2017-07-12,22.26,23.95,23.81,22.26,262545.69,1.58,7.11,22.291999999999998,21.853,22.305,205545.87,180010.6,224798.65,6.57,22.476000000000003,22.546999999999997,24.046333333333337,23.02143351013899,22.727755960533415,23.69119994946283
2017-07-11,22.99,24.0,22.23,21.85,257624.34,-0.9,-3.89,21.732,21.639,22.079,177746.19,177069.74,215196.38,6.45,22.67,22.575499999999998,23.96483333333334,22.757622340092663,22.680350622276304,23.643017072458456
2017-07-10,21.11,23.44,23.13,21.06,303458.56,1.82,8.54,21.441999999999997,21.636,21.924,162290.45,180162.98,205572.5,7.59,23.102000000000004,22.647499999999997,23.894500000000008,22.881748226728444,22.723174379632077,23.62610358113108
2017-07-07,20.8,21.44,21.31,20.65,111032.43,0.33,1.57,21.212,21.649,21.674,136454.34,178044.29,192451.24,2.78,22.790000000000003,22.638499999999997,23.786500000000007,22.357832151152294,22.58858632329797,23.549758601509325
2017-07-06,20.86,21.19,20.98,20.69,93068.35,-0.03,-0.14,21.261999999999997,21.851999999999997,21.561999999999998,143812.95,210768.22,189283.48,2.33,22.292,22.573499999999996,23.68150000000001,21.898554767434863,22.43538760505959,23.465067361010778
2017-07-05,20.59,21.14,21.01,20.51,123547.26,0.23,1.11,21.414,22.346999999999998,21.463,154475.33,243628.74,186661.35,3.09,21.732,22.529499999999995,23.560666666666677,21.602369844956574,22.299636387916824,23.38416973924796
2017-07-04,21.97,21.99,20.78,20.75,180345.66,-1.2,-5.46,21.546,22.603,21.378,176393.3,251783.78,183077.72,4.51,21.442,22.449499999999993,23.46500000000001,21.328246563304383,22.154909096806257,23.298373107536424
2017-07-03,21.59,22.14,21.98,21.37,174278.0,0.42,1.95,21.83,22.933000000000003,21.266,198035.52,271149.75,175424.65,4.36,21.212,22.408999999999995,23.416166666666676,21.54549770886959,22.138251085913033,23.25494506584612
2017-06-30,21.6,21.74,21.56,21.13,147825.48,-0.18,-0.83,22.086,22.985,21.101999999999997,219634.25,276623.48,169829.99,3.7,21.262,22.336499999999994,23.339166666666674,21.55033180591306,22.083179548915385,23.19912108902049
2017-06-29,21.78,21.94,21.74,21.47,146380.23,0.07,0.32,22.441999999999997,22.909000000000002,20.933000000000003,277723.49,274405.71,163967.44,3.66,21.414,22.285499999999995,23.239333333333338,21.613554537275373,22.050495779664047,23.151071252725817
2017-06-28,22.2,22.37,21.67,21.41,233137.12,-0.53,-2.39,23.28,22.756,20.743000000000002,332782.16,269586.69,158480.44,5.83,21.546,22.198999999999998,23.169000000000004,21.632369691516914,22.014258083666295,23.102305594614332
2017-06-27,23.1,23.24,22.2,22.06,288556.75,-1.06,-4.56,23.66,22.519000000000002,20.555,327174.26,253323.02,148477.09,7.22,21.830000000000002,22.124,23.110000000000007,21.82157979434461,22.031947791174705,23.07260046838317
2017-06-26,23.3,23.87,23.26,22.57,282271.66,-0.08,-0.34,24.035999999999998,22.211,20.333,344263.97,230982.02,136002.95,7.06,22.086,22.135499999999997,23.065166666666673,22.30105319622974,22.148905151520136,23.07876908608726
2017-06-23,24.0,24.47,23.34,23.34,438271.69,-2.59,-9.99,23.884,21.699,20.02,333612.72,206858.19,123274.25,10.97,22.441999999999997,22.142499999999995,23.006000000000004,22.647368797486493,22.262342762388794,23.087366888288216
2017-06-22,23.32,25.93,25.93,23.26,421673.59,2.36,10.01,23.375999999999998,21.272,19.694000000000003,271087.94,167798.74,103052.22,10.55,23.279999999999998,22.305499999999995,22.99266666666667,23.74157919832433,22.611643469101683,23.18091371799438
2017-06-21,23.0,23.84,23.57,22.9,205097.59,-0.51,-2.12,22.232,20.579,19.268,206391.22,129693.95,82884.05,5.13,23.66,22.353499999999993,22.936333333333334,23.68438613221622,22.702915523780945,23.193716411932705
2017-06-20,23.75,24.45,24.08,22.22,374005.34,1.58,7.02,21.378,20.152,18.976,179471.78,114371.67,73335.91,9.36,24.035999999999998,22.494499999999995,22.88,23.816257421477477,22.834066431631072,23.222875710323862
2017-06-19,21.0,22.85,22.5,20.94,229015.38,1.7,8.17,20.386,19.599,18.665,117700.07,79699.55,55293.91,5.73,23.884,22.57099999999999,22.8035,23.377504947651648,22.802250579824616,23.19909534105859
2017-06-16,20.41,21.78,20.8,20.41,125647.79,0.59,2.92,19.514,19.218,18.43,80103.66,63036.5,44539.8,3.14,23.375999999999998,22.467499999999994,22.70133333333333,22.518336631767767,22.611560042041422,23.12018122546398
2017-06-15,19.33,20.35,20.21,19.33,98190.0,0.91,4.71,19.168,18.956,18.285999999999998,64509.53,53529.16,39407.28,2.46,22.232,22.30449999999999,22.612000000000002,21.74889108784518,22.382840031123322,23.02446600222967
2017-06-14,19.31,19.91,19.3,19.11,70500.37,0.18,0.94,18.926,18.729,18.160999999999998,52996.68,47374.18,35624.83,1.76,21.378000000000004,22.07899999999999,22.525166666666667,20.932594058563453,22.0892362106051,22.901981734113125
2017-06-13,18.25,19.35,19.12,18.25,65146.83,0.98,5.4,18.926,18.59,18.070999999999998,49271.56,43631.15,32830.88,1.63,20.386000000000003,21.92349999999999,22.444666666666663,20.328396039042303,21.80645180259733,22.777618356431923
2017-06-12,18.8,18.8,18.14,18.1,41033.32,-0.93,-4.88,18.812,18.455,17.995,41699.02,41023.88,31194.55,1.03,19.514000000000003,21.67399999999999,22.351,19.598930692694868,21.457265908817696,22.62513364791511
2017-06-09,19.2,19.2,19.07,18.6,47677.14,0.07,0.37,18.922,18.34,17.984,45969.33,39690.31,30424.58,1.19,19.168000000000003,21.56199999999999,22.2515,19.42262046179658,21.229907246229484,22.50825187269416
2017-06-08,19.35,19.5,19.0,18.93,40625.74,-0.3,-1.55,18.744,18.115,17.947,42548.78,38305.7,29018.31,1.02,18.926000000000005,21.462999999999987,22.141166666666667,19.281746974531053,21.01753512364868,22.392921806398284
2017-06-07,18.59,19.44,19.3,18.59,51874.76,0.75,4.04,18.532,17.956,17.933,41751.68,36074.15,27758.64,1.3,18.926000000000005,21.37749999999999,22.060333333333332,19.287831316354033,20.853960347255434,22.291254127133588
2017-06-06,18.74,18.8,18.55,18.4,27284.12,-0.14,-0.75,18.254,17.8,17.894000000000002,37990.75,32300.16,26154.61,0.68,18.812000000000005,21.26599999999999,21.985166666666665,19.041887544236022,20.634535548986722,22.16828541775496
2017-06-05,18.16,18.94,18.69,18.14,62384.89,0.51,2.81,18.098,17.73,17.898,40348.75,30888.27,26522.92,1.56,18.922000000000004,21.10149999999999,21.904999999999998,18.92459169615735,20.44934168466463,22.0539693544953
2017-06-02,18.15,18.19,18.18,17.65,30574.41,0.24,1.34,17.758,17.641,17.919,33411.29,26043.1,24308.65,0.77,18.744000000000007,20.93249999999999,21.818500000000004,18.6763944641049,20.233213902518436,21.926658912730048
2017-06-01,17.9,18.24,17.94,17.73,36640.23,0.03,0.17,17.486,17.616,17.977999999999998,34062.61,25285.4,24417.52,0.92,18.532000000000004,20.74249999999999,21.740500000000004,18.4309296427366,20.014812576042264,21.79565512621695
2017-05-31,17.85,18.25,17.91,17.8,33070.1,0.14,0.79,17.38,17.592,18.05,30396.62,23875.48,23853.99,0.83,18.254000000000005,20.55449999999999,21.654500000000006,18.257286428491067,19.814354233451525,21.667979783819714
2017-05-26,17.1,17.95,17.77,17.0,39074.11,0.78,4.59,17.346,17.552,18.127,26609.57,22030.62,24128.74,0.98,18.098000000000006,20.33299999999999,21.54483333333334,18.094857618994045,19.619653828494688,21.5399086000585
2017-05-25,16.95,17.15,16.99,16.84,27697.59,0.17,1.01,17.362000000000002,17.535,18.175,21427.78,21365.22,24107.48,0.69,17.758000000000003,20.01949999999999,21.449500000000008,17.72657174599603,19.36921060467223,21.390428082697923
2017-05-24,17.2,17.41,16.82,16.72,33831.04,-0.59,-3.39,17.524,17.628,18.266,18674.92,21158.85,23900.6,0.85,17.486,19.693499999999993,21.356500000000004,17.424381163997353,19.12642864051477,21.240283433074683
2017-05-23,17.75,17.99,17.41,17.36,18310.28,-0.33,-1.86,17.746,17.778,18.362000000000002,16508.19,19730.92,23311.0,0.46,17.380000000000003,19.26749999999999,21.282000000000004,17.419587442664902,18.962959245078782,21.114461629737747
2017-05-22,17.85,18.06,17.74,17.69,14134.85,-0.11,-0.62,17.804000000000002,17.909000000000002,18.428,17354.34,19443.13,24396.01,0.35,17.346,18.975999999999992,21.212833333333336,17.526391628443267,18.846486935313745,21.003620123445458
2017-05-19,17.81,18.07,17.85,17.8,13165.16,0.05,0.28,17.758,17.987000000000002,18.522000000000002,17451.66,20009.05,25054.77,0.33,17.362000000000002,18.664499999999997,21.153000000000002,17.634261085628847,18.751583417141454,20.900038879204303
2017-05-18,17.8,18.09,17.8,17.75,13933.25,-0.13,-0.72,17.708,18.066,18.605,21302.65,22157.57,28296.82,0.35,17.524000000000004,18.429499999999997,21.091333333333335,17.689507390419234,18.660956424580565,20.798223457044497
2017-05-17,17.87,18.29,17.93,17.75,22997.42,0.23,1.3,17.732,18.197,18.726,23642.78,22574.2,32911.65,0.58,17.746000000000002,18.285999999999994,21.036333333333335,17.769671593612824,18.591341526687206,20.704026923499736
2017-05-16,17.5,17.71,17.7,17.18,22541.04,0.19,1.08,17.81,18.339000000000002,18.903,22953.65,23549.63,37342.6,0.56,17.804000000000006,18.160499999999995,20.963833333333337,17.746447729075214,18.50645185713218,20.605375791160625
2017-05-15,17.3,17.76,17.51,17.3,14621.41,-0.09,-0.51,18.014,18.507,19.06,21531.92,23832.49,38990.21,0.37,17.758000000000006,18.070999999999994,20.899,17.667631819383477,18.41155167991176,20.503730157079424
2017-05-12,17.85,17.97,17.6,17.13,32420.13,-0.32,-1.79,18.215999999999998,18.701,19.218,22566.44,26226.87,42014.27,0.81,17.70800000000001,17.994999999999997,20.83133333333333,17.645087879588985,18.334261043471273,20.408382626683455
2017-05-11,18.35,18.35,17.92,17.51,25633.92,-0.4,-2.18,18.424,18.815,19.409000000000002,23012.48,26849.75,44264.75,0.64,17.73200000000001,17.983999999999998,20.7685,17.736725253059323,18.294807610640376,20.32667757146378
2017-05-10,18.63,18.8,18.32,18.27,19551.74,-0.4,-2.14,18.662,18.903,19.584,21505.61,26642.36,50120.73,0.49,17.81000000000001,17.946499999999997,20.715666666666664,17.931150168706214,18.29720688582405,20.260792254297968
2017-05-09,18.53,18.83,18.72,18.48,15432.39,0.2,1.08,18.868,18.945999999999998,19.701,24145.61,26891.07,53536.97,0.39,18.014000000000006,17.932499999999997,20.656333333333333,18.19410011247081,18.337472896797657,20.210205701187128
2017-05-08,18.58,18.85,18.52,18.45,19794.03,-0.12,-0.64,19.0,18.945999999999998,19.801,26133.05,29348.9,60903.79,0.5,18.216000000000005,17.893499999999996,20.600166666666663,18.302733408313873,18.35485643047492,20.154716154183543
2017-05-05,19.1,19.24,18.64,18.5,34650.32,-0.47,-2.46,19.186,19.057000000000002,19.971,29887.3,30100.48,68311.21,0.87,18.424000000000007,17.897999999999996,20.537833333333328,18.415155605542584,18.382012960960928,20.1049900854384
2017-05-04,19.31,19.35,19.11,19.01,18099.59,-0.24,-1.24,19.206,19.143,20.079,30687.02,34436.07,69848.27,0.45,18.662000000000006,17.918999999999997,20.476499999999994,18.646770403695054,18.451345060044183,20.072327279588258
2017-05-03,19.28,19.65,19.35,19.11,32751.71,-0.03,-0.15,19.144000000000002,19.255,20.173,31779.1,43249.1,74563.57,0.82,18.868000000000006,17.9775,20.415499999999994,18.881180269130038,18.536931244943894,20.048616206156
2017-05-02,19.2,19.76,19.38,19.1,25369.62,-0.07,-0.36,19.024,19.467,20.19,29636.53,51135.56,74148.77,0.63,19.000000000000007,18.0495,20.359166666666663,19.04745351275336,18.61722350745073,20.026669106492438
2017-04-28,18.87,19.5,19.45,18.75,38565.28,0.71,3.79,18.892,19.613,20.215999999999998,32564.74,54147.93,75239.66,0.97,19.186000000000007,18.126499999999997,20.29333333333333,19.181635675168906,18.696535554467914,20.00774085412771
2017-04-27,18.9,18.92,18.74,18.26,38648.9,-0.06,-0.32,18.928,19.734,20.227,30313.66,57801.68,74410.77,0.97,19.206000000000007,18.174999999999997,20.21066666666666,19.034423783445934,18.70067502547606,19.96613078366234
2017-04-26,18.85,19.0,18.8,18.55,23559.97,0.05,0.27,19.08,20.003,20.275,38185.12,61679.75,73416.7,0.59,19.144000000000005,18.265499999999996,20.140166666666662,18.95628252229729,18.71013454686981,19.92785713381173
2017-04-25,18.88,19.05,18.75,18.7,22038.9,0.03,0.16,19.366,20.264,20.323,54719.11,73599.1,74169.97,0.55,19.024000000000008,18.362,20.065999999999992,18.887521681531528,18.713931256695552,19.889199933852666
2017-04-24,19.58,19.58,18.72,18.7,40010.66,-0.91,-4.64,19.91,20.455,20.384,72634.6,80182.86,75464.71,1.0,18.892000000000007,18.427499999999995,20.000166666666658,18.831681121021017,18.714509232248883,19.850828131027324
2017-04-21,19.49,19.74,19.63,19.38,27309.89,0.13,0.67,20.334,20.656,20.423,75731.12,92458.68,76179.26,0.68,18.928000000000004,18.521999999999995,19.950499999999995,19.09778741401401,18.80169882924936,19.84358103635233
2017-04-20,20.07,20.16,19.5,19.21,78006.18,-0.73,-3.61,20.54,20.884,20.436,85289.69,106521.93,76621.6,1.95,19.080000000000005,18.604499999999994,19.92116666666666,19.23185827600934,18.868203702703735,19.832305809327597
2017-04-19,21.3,21.53,20.23,20.0,106229.9,-1.24,-5.78,20.926,21.015,20.477999999999998,85174.38,105260.47,74207.09,2.66,19.366000000000007,18.725999999999992,19.90883333333333,19.564572184006227,18.99789858824795,19.845356466133868
2017-04-18,20.61,21.78,21.47,20.52,111616.35,0.63,3.02,21.162,21.090999999999998,20.49,92479.1,105878.03,70155.9,2.79,19.910000000000007,18.902999999999995,19.885499999999997,20.199714789337484,19.23333681808222,19.898668916847114
2017-04-17,20.67,21.54,20.84,20.43,55493.28,0.18,0.87,21.0,20.912,20.438,87731.13,97161.98,66386.62,1.39,20.33400000000001,19.059999999999995,19.84166666666666,20.413143192891656,19.386352359301686,19.929557700784258
2017-04-14,21.21,21.42,20.66,20.51,75102.73,-0.77,-3.59,20.978,20.819000000000003,20.424,109186.24,96331.39,65465.99,1.88,20.54000000000001,19.217499999999994,19.789166666666667,20.495428795261105,19.50765213466685,19.953525743806637
2017-04-13,21.3,21.8,21.43,21.02,77429.64,0.02,0.09,21.228,20.72,20.42,127754.18,91019.87,62905.07,1.94,20.92600000000001,19.408999999999995,19.77583333333333,20.80695253017407,19.6907328838289,20.00197210633379
2017-04-12,20.26,22.66,21.41,20.26,142753.48,0.75,3.63,21.104,20.546999999999997,20.393,125346.56,85153.65,61126.92,3.57,21.16200000000001,19.583499999999994,19.747166666666665,21.00796835344938,19.854472609245448,20.04817142407076
2017-04-11,20.36,20.86,20.66,20.03,87876.53,-0.07,-0.34,21.02,20.382,20.362000000000002,119276.96,74740.85,57773.72,2.2,21.000000000000007,19.700499999999998,19.736333333333334,20.891978902299588,19.931189503631394,20.068245863622654
2017-04-10,21.3,21.4,20.73,19.72,162768.84,-1.18,-5.39,20.824,20.312,20.384,106592.83,70746.56,55004.98,4.07,20.97800000000001,19.801,19.732166666666668,20.837985934866392,20.00726669378719,20.08995787480697
2017-04-07,20.81,22.36,21.91,20.81,167942.41,1.1,5.29,20.66,20.189,20.394000000000002,83476.54,59899.84,48080.14,4.2,21.22800000000001,19.9705,19.74716666666667,21.195323956577596,20.188479389671834,20.14967169885043
2017-04-06,21.0,21.26,20.81,20.65,65391.54,-0.18,-0.86,20.212,19.987000000000002,20.354,54285.56,46721.27,41696.39,1.64,21.104000000000006,20.079,19.747666666666667,21.066882637718397,20.24767182876692,20.171335952724643
2017-04-05,19.73,21.58,20.99,19.73,112405.49,1.31,6.66,19.99,19.94,20.384,44960.74,43153.71,41229.95,2.81,21.020000000000007,20.173000000000002,19.73116666666667,21.041255091812264,20.318369749854256,20.198194359062292
2017-03-31,19.9,19.96,19.68,19.61,24455.88,-0.23,-1.16,19.744,19.889,20.433,30204.73,34433.77,37545.6,0.61,20.824000000000005,20.189500000000002,19.699833333333338,20.58750339454151,20.257572630806887,20.181193995676445
2017-03-30,19.68,20.17,19.91,19.63,47187.37,0.24,1.22,19.8,19.963,20.546,34900.28,35611.26,38420.16,1.18,20.660000000000004,20.216,19.669333333333338,20.361668929694343,20.22447047548523,20.172297132934986
2017-03-29,19.8,19.94,19.67,19.56,21987.51,-0.03,-0.15,19.718,20.029,20.64,36323.14,34600.59,37756.29,0.55,20.212000000000007,20.227000000000004,19.636000000000006,20.13111261979623,20.171663763524563,20.15581895825656
2017-03-28,19.78,19.84,19.7,19.54,18767.43,-0.06,-0.3,19.762,20.12,20.761,39156.98,34790.27,40967.3,0.47,19.990000000000006,20.275000000000002,19.59433333333334,19.987408413197485,20.126743405086195,20.140865809768847
2017-03-27,19.91,20.27,19.76,19.64,38625.45,-0.2,-1.0,19.89,20.239,20.857,41346.67,37100.19,41329.02,0.97,19.744000000000007,20.323,19.536000000000005,19.911605608798325,20.091815461739404,20.12837172709527
2017-03-24,19.5,20.17,19.96,19.35,47933.66,0.46,2.36,20.034000000000002,20.340999999999998,20.945999999999998,38662.81,40806.59,41544.03,1.2,19.800000000000004,20.3835,19.479666666666674,19.927737072532217,20.07926160823871,20.12284848679874
2017-03-23,19.88,20.16,19.5,19.28,54301.64,-0.39,-1.96,20.125999999999998,20.456,21.044,36322.24,39263.4,43102.93,1.36,19.718000000000007,20.422500000000003,19.372500000000006,19.785158048354813,20.024093836018714,20.102417007167233
2017-03-22,20.19,20.24,19.89,19.88,36156.71,-0.45,-2.21,20.34,20.599,21.18,32878.04,36260.45,48828.04,0.9,19.762000000000008,20.4355,19.311166666666676,19.820105365569876,20.0113229944917,20.095449144755587
2017-03-21,20.47,20.55,20.34,20.18,29715.91,-0.14,-0.68,20.477999999999998,20.72,21.23,30423.55,36671.51,50373.81,0.74,19.890000000000008,20.4775,19.24883333333334,19.993403577046582,20.042625566448024,20.103470958536928
2017-03-20,20.4,20.62,20.48,20.21,25206.15,0.06,0.29,20.588,20.826999999999998,21.279,32853.71,39306.2,51493.61,0.63,20.034000000000006,20.490000000000002,19.215166666666676,20.15560238469772,20.084280274409146,20.11582176180389
2017-03-17,20.6,20.78,20.42,20.32,36230.77,-0.15,-0.73,20.648000000000003,20.976999999999997,21.335,42950.37,40657.43,52187.37,0.91,20.126000000000005,20.4375,19.208833333333345,20.243734923131814,20.11625358161091,20.125799185594893
2017-03-16,20.6,20.78,20.57,20.5,37080.64,-0.01,-0.05,20.785999999999998,21.129,21.393,42204.56,41229.05,54401.23,0.93,20.340000000000003,20.424,19.214833333333342,20.352489948754542,20.159467526222617,20.140369314526726
2017-03-15,20.8,20.87,20.58,20.57,23884.3,-0.31,-1.48,20.858,21.250999999999998,21.482,39642.87,40912.0,58083.68,0.6,20.478,20.419999999999998,19.236166666666676,20.428326632503026,20.199518238013642,20.1547893394842
2017-03-14,20.52,21.2,20.89,20.52,41866.68,0.11,0.53,20.962,21.401,21.541999999999998,42919.46,47144.33,63559.12,1.05,20.588,20.392999999999997,19.26566666666668,20.582217755002016,20.265278405825878,20.178904156868693
